[Sample Definition]	
Type	Time
Use Buffer	FALSE
delta	0.0000000025
start	-0.0000010250
nsample	1620.0000000000
nframes	1.000000
nAnalog	4.000000
nDigitalSets	0.000000
ChScale A 	1.000000
ChOffset A 	0.000000
ChScale B 	1.000000
ChOffset B 	0.000000
ChScale C 	1.000000
ChOffset C 	0.000000
ChScale D 	1.000000
ChOffset D 	0.000000
TriggerTime	46106.249316556	3/24/2026 9:59:00 AM
[Data]
Time	Chan A	Chan B	Chan C	Chan D
0.0000028375 	 0.0064314087 	 -0.0016522699 	 0.0051975045 	 4.9344129562
0.0000028400 	 0.0063267052 	 -0.0009179276 	 0.0082851313 	 4.9261846542
0.0000028425 	 0.0063267052 	 0.0011801928 	 0.0072559211 	 4.9333844185
0.0000028450 	 0.0064314087 	 0.0008654747 	 0.0072559211 	 4.9210414886
0.0000028475 	 0.0061172983 	 0.0005507567 	 0.0124019664 	 4.9374985695
0.0000028500 	 0.0063267052 	 0.0015998168 	 0.0103435479 	 4.9251561165
0.0000028525 	 0.0056984844 	 0.0030685011 	 0.0072559211 	 4.9302988052
0.0000028550 	 0.0055937809 	 0.0041175615 	 0.0093143396 	 4.9210414886
0.0000028575 	 0.0059078913 	 0.0035930313 	 0.0072559211 	 4.9354414940
0.0000028600 	 0.0058031878 	 0.0029635951 	 0.0082851313 	 4.9282417297
0.0000028625 	 0.0060125948 	 0.0042224675 	 0.0062267128 	 4.9302988052
0.0000028650 	 0.0061172983 	 0.0052715279 	 0.0072559211 	 4.9189844131
0.0000028675 	 0.0065361122 	 0.0056911521 	 0.0113727581 	 4.9395556450
0.0000028700 	 0.0068502226 	 0.0056911521 	 0.0103435479 	 4.9251561165
0.0000028725 	 0.0065361122 	 0.0055862460 	 0.0072559211 	 4.9364700317
0.0000028750 	 0.0069549256 	 0.0064254943 	 0.0051975045 	 4.9189844131
0.0000028775 	 0.0072690360 	 0.0081039900 	 0.0093143396 	 4.9385271072
0.0000028800 	 0.0074784430 	 0.0096775806 	 0.0082851313 	 4.9230985641
0.0000028825 	 0.0072690360 	 0.0103070168 	 0.0041682944 	 4.9282417297
0.0000028850 	 0.0076878499 	 0.0102021107 	 0.0113727581 	 4.9251561165
0.0000028875 	 0.0072690360 	 0.0118806073 	 0.0082851313 	 4.9292702675
0.0000028900 	 0.0071643326 	 0.0134541970 	 0.0062267128 	 4.9302988052
0.0000028925 	 0.0075831460 	 0.0152375996 	 0.0051975045 	 4.9261846542
0.0000028950 	 0.0075831460 	 0.0157621298 	 0.0051975045 	 4.9282417297
0.0000028975 	 0.0071643326 	 0.0147130694 	 0.0041682944 	 4.9220700264
0.0000029000 	 0.0069549256 	 0.0159719419 	 0.0021098778 	 4.9241275787
0.0000029025 	 0.0070596291 	 0.0170210022 	 0.0062267128 	 4.9220700264
0.0000029050 	 0.0066408156 	 0.0179651566 	 0.0082851313 	 4.9385271072
0.0000029075 	 0.0069549256 	 0.0173357204 	 0.0093143396 	 4.9169273376
0.0000029100 	 0.0066408156 	 0.0152375996 	 0.0051975045 	 4.9354414940
0.0000029125 	 0.0071643326 	 0.0146081634 	 0.0103435479 	 4.9148702621
0.0000029150 	 0.0068502226 	 0.0137689151 	 0.0062267128 	 4.9385271072
0.0000029175 	 0.0068502226 	 0.0127198547 	 0.0062267128 	 4.9251561165
0.0000029200 	 0.0077925529 	 0.0092579564 	 0.0072559211 	 4.9292702675
0.0000029225 	 0.0076878499 	 0.0069500236 	 0.0062267128 	 4.9200129509
0.0000029250 	 0.0071643326 	 0.0047469977 	 0.0103435479 	 4.9292702675
0.0000029275 	 0.0074784430 	 0.0029635951 	 0.0031390861 	 4.9200129509
0.0000029300 	 0.0065361122 	 0.0001311325 	 0.0041682944 	 4.9333844185
0.0000029325 	 0.0064314087 	 -0.0025964242 	 0.0093143396 	 4.9169273376
0.0000029350 	 0.0074784430 	 -0.0063730413 	 0.0072559211 	 4.9302988052
0.0000029375 	 0.0073737400 	 -0.0088907853 	 0.0062267128 	 4.9179558754
0.0000029400 	 0.0071643326 	 -0.0107790940 	 0.0103435479 	 4.9261846542
0.0000029425 	 0.0070596291 	 -0.0119330604 	 0.0093143396 	 4.9189844131
0.0000029450 	 0.0067455191 	 -0.0144508053 	 0.0062267128 	 4.9261846542
0.0000029475 	 0.0069549256 	 -0.0180176105 	 0.0093143396 	 4.9292702675
0.0000029500 	 0.0072690360 	 -0.0181225166 	 0.0051975045 	 4.9189844131
0.0000029525 	 0.0069549256 	 -0.0183323268 	 0.0093143396 	 4.9282417297
0.0000029550 	 0.0066408156 	 -0.0191715751 	 0.0072559211 	 4.9261846542
0.0000029575 	 0.0070596291 	 -0.0184372328 	 0.0021098778 	 4.9251561165
0.0000029600 	 0.0064314087 	 -0.0192764811 	 0.0072559211 	 4.9210414886
0.0000029625 	 0.0064314087 	 -0.0179127045 	 0.0062267128 	 4.9200129509
0.0000029650 	 0.0062220017 	 -0.0152900536 	 0.0031390861 	 4.9230985641
0.0000029675 	 0.0066408156 	 -0.0136115570 	 0.0062267128 	 4.9272131920
0.0000029700 	 0.0065361122 	 -0.0111987181 	 0.0093143396 	 4.9200129509
0.0000029725 	 0.0065361122 	 -0.0097300336 	 0.0041682944 	 4.9241275787
0.0000029750 	 0.0065361122 	 -0.0073171956 	 0.0082851313 	 4.9220700264
0.0000029775 	 0.0068502226 	 -0.0039602024 	 0.0093143396 	 4.9230985641
0.0000029800 	 0.0070596291 	 0.0006556627 	 0.0082851313 	 4.9210414886
0.0000029825 	 0.0067455191 	 0.0024390651 	 0.0041682944 	 4.9169273376
0.0000029850 	 0.0068502226 	 0.0048519038 	 0.0113727581 	 4.9241275787
0.0000029875 	 0.0066408156 	 0.0067402124 	 0.0072559211 	 4.9117846489
0.0000029900 	 0.0068502226 	 0.0103070168 	 0.0082851313 	 4.9261846542
0.0000029925 	 0.0068502226 	 0.0129296668 	 0.0103435479 	 4.9220700264
0.0000029950 	 0.0069549256 	 0.0145032573 	 0.0051975045 	 4.9220700264
0.0000029975 	 0.0071643326 	 0.0147130694 	 0.0072559211 	 4.9128131866
0.0000030000 	 0.0068502226 	 0.0159719419 	 0.0062267128 	 4.9200129509
0.0000030025 	 0.0073737400 	 0.0170210022 	 0.0093143396 	 4.9138417244
0.0000030050 	 0.0066408156 	 0.0174406264 	 0.0072559211 	 4.9292702675
0.0000030075 	 0.0067455191 	 0.0164964721 	 0.0082851313 	 4.9220700264
0.0000030100 	 0.0066408156 	 0.0146081634 	 0.0072559211 	 4.9241275787
0.0000030125 	 0.0072690360 	 0.0129296668 	 0.0041682944 	 4.9179558754
0.0000030150 	 0.0061172983 	 0.0116707953 	 0.0113727581 	 4.9251561165
0.0000030175 	 0.0067455191 	 0.0095726745 	 0.0082851313 	 4.9200129509
0.0000030200 	 0.0061172983 	 0.0066353064 	 0.0072559211 	 4.9272131920
0.0000030225 	 0.0063267052 	 0.0025439709 	 0.0021098778 	 4.9189844131
